Ivry-sur-Seine;0025;17,87
Ivry-sur-Seine;0026;18,53
Ivry-sur-Seine;0027;21,82
Ivry-sur-Seine;0028;14,93
Ivry-sur-Seine;0029;19,13
Ivry-sur-Seine;0030;19,71
Ivry-sur-Seine;0031;15,79
Ivry-sur-Seine;0032;18,12
Ivry-sur-Seine;0033;18,54
Ivry-sur-Seine;0034;19,50
Ivry-sur-Seine;0035;21,37
Ivry-sur-Seine;0036;18,37
Joinville-le-Pont;0001;15,16
Joinville-le-Pont;0002;17,95
Joinville-le-Pont;0003;16,01
Joinville-le-Pont;0004;17,65
Joinville-le-Pont;0005;20,15
Joinville-le-Pont;0006;23,65
Joinville-le-Pont;0007;15,79
Joinville-le-Pont;0008;14,58
Joinville-le-Pont;0009;18,32
Joinville-le-Pont;0010;18,58
Joinville-le-Pont;0011;18,47
Joinville-le-Pont;0012;14,82
Le Kremlin-Bicêtre;0001;22,16
Le Kremlin-Bicêtre;0002;26,81
Le Kremlin-Bicêtre;0003;23,72
Le Kremlin-Bicêtre;0004;25,56
Le Kremlin-Bicêtre;0005;22,48
Le Kremlin-Bicêtre;0006;21,32
Le Kremlin-Bicêtre;0007;20,14
Le Kremlin-Bicêtre;0008;20,18
Le Kremlin-Bicêtre;0009;23,08
Le Kremlin-Bicêtre;0010;24,36
Le Kremlin-Bicêtre;0011;31,27
Le Kremlin-Bicêtre;0012;27,06
Le Kremlin-Bicêtre;0013;28,30
Le Kremlin-Bicêtre;0014;30,04
Le Kremlin-Bicêtre;0015;28,55
Le Kremlin-Bicêtre;0016;28,15
Limeil-Brévannes;0001;21,28
Limeil-Brévannes;0002;17,89
Limeil-Brévannes;0003;17,09
Limeil-Brévannes;0004;23,58
Limeil-Brévannes;0005;18,41
Limeil-Brévannes;0006;27,28
Limeil-Brévannes;0007;20,07
Limeil-Brévannes;0008;18,81
Limeil-Brévannes;0009;15,60
Limeil-Brévannes;0010;21,68
Limeil-Brévannes;0011;21,27
Limeil-Brévannes;0012;21,36
Limeil-Brévannes;0013;20,34
Maisons-Alfort;0001;15,76
Maisons-Alfort;0002;13,76
Maisons-Alfort;0003;15,77
Maisons-Alfort;0004;15,68
Maisons-Alfort;0005;15,30
Maisons-Alfort;0006;14,87
Maisons-Alfort;0007;15,31
Maisons-Alfort;0008;18,39
Maisons-Alfort;0009;16,11
Maisons-Alfort;0010;18,31
Maisons-Alfort;0011;16,67
Maisons-Alfort;0012;17,01
Maisons-Alfort;0013;19,09
Maisons-Alfort;0014;22,72
Maisons-Alfort;0015;21,16
Maisons-Alfort;0016;25,99
Maisons-Alfort;0017;27,51
Maisons-Alfort;0018;18,20
Maisons-Alfort;0019;26,90
Maisons-Alfort;0020;17,79
Maisons-Alfort;0021;17,20
Maisons-Alfort;0022;19,76
Maisons-Alfort;0023;18,23
Maisons-Alfort;0024;18,33
Maisons-Alfort;0025;16,92
Maisons-Alfort;0026;14,81
Maisons-Alfort;0027;15,51
Maisons-Alfort;0028;19,48
Maisons-Alfort;0029;14,99
Maisons-Alfort;0030;16,30
Maisons-Alfort;0031;16,74
Maisons-Alfort;0032;15,92
Maisons-Alfort;0033;19,08
Maisons-Alfort;0034;18,48
Maisons-Alfort;0035;21,20
Maisons-Alfort;0036;21,17
Maisons-Alfort;0037;16,45
Mandres-les-Roses;0001;15,12
Mandres-les-Roses;0002;17,16
Mandres-les-Roses;0003;18,93
Marolles-en-Brie;0001;18,44
Marolles-en-Brie;0002;14,09
Marolles-en-Brie;0003;20,52
Marolles-en-Brie;0004;16,72
Nogent-sur-Marne;0001;20,20
Nogent-sur-Marne;0002;20,91
Nogent-sur-Marne;0003;20,04
Nogent-sur-Marne;0004;19,98
Nogent-sur-Marne;0005;15,29
Nogent-sur-Marne;0006;17,88
Nogent-sur-Marne;0007;27,06
Nogent-sur-Marne;0008;22,55
Nogent-sur-Marne;0009;20,55
Nogent-sur-Marne;0010;15,12
Nogent-sur-Marne;0011;26,01
Nogent-sur-Marne;0012;16,00
Nogent-sur-Marne;0013;17,65
Nogent-sur-Marne;0014;18,92
Nogent-sur-Marne;0015;17,90
Nogent-sur-Marne;0016;24,82
Nogent-sur-Marne;0017;27,34
Nogent-sur-Marne;0018;17,02
Nogent-sur-Marne;0019;21,10
Nogent-sur-Marne;0020;21,74
Nogent-sur-Marne;0021;18,45
Nogent-sur-Marne;0022;25,66
Nogent-sur-Marne;0023;16,10
Noiseau;0001;19,17
Noiseau;0002;17,66
Noiseau;0003;14,98
Noiseau;0004;16,95
Orly;0001;19,92
Orly;0002;20,11
Orly;0003;14,19
Orly;0004;20,08
Orly;0005;30,77
Orly;0006;24,39
Orly;0007;27,29
Orly;0008;27,27
Orly;0009;28,85
Orly;0010;29,26
Orly;0011;21,36
Orly;0012;21,44
Ormesson-sur-Marne;0001;17,47
Ormesson-sur-Marne;0002;16,63
Ormesson-sur-Marne;0003;19,69
Ormesson-sur-Marne;0004;20,45
Ormesson-sur-Marne;0005;19,29
Ormesson-sur-Marne;0006;14,68
Ormesson-sur-Marne;0007;18,77
Périgny-sur-Yerres;0001;13,81
Périgny-sur-Yerres;0002;15,94
Le Perreux-sur-Marne;0001;18,31
Le Perreux-sur-Marne;0002;17,13
Le Perreux-sur-Marne;0003;21,82
Le Perreux-sur-Marne;0004;21,91
Le Perreux-sur-Marne;0005;20,72
Le Perreux-sur-Marne;0006;17,61
Le Perreux-sur-Marne;0007;21,26
Le Perreux-sur-Marne;0008;19,50
Le Perreux-sur-Marne;0009;18,98
Le Perreux-sur-Marne;0010;19,40
Le Perreux-sur-Marne;0011;18,29
Le Perreux-sur-Marne;0012;21,56
Le Perreux-sur-Marne;0013;19,33
Le Perreux-sur-Marne;0014;17,22
Le Perreux-sur-Marne;0015;16,57
Le Perreux-sur-Marne;0016;16,36
Le Perreux-sur-Marne;0017;20,92
Le Perreux-sur-Marne;0018;24,50
Le Perreux-sur-Marne;0019;18,29
Le Perreux-sur-Marne;0020;19,61
Le Plessis-Trévise;0001;18,74
Le Plessis-Trévise;0002;22,69
Le Plessis-Trévise;0003;21,43
Le Plessis-Trévise;0004;21,98
Le Plessis-Trévise;0005;21,86
Le Plessis-Trévise;0006;15,74
Le Plessis-Trévise;0007;17,51
Le Plessis-Trévise;0008;16,39
Le Plessis-Trévise;0009;18,91
Le Plessis-Trévise;0010;18,97
Le Plessis-Trévise;0011;15,20
La Queue-en-Brie;0001;21,22
La Queue-en-Brie;0002;20,46
La Queue-en-Brie;0003;18,27
La Queue-en-Brie;0004;19,29
La Queue-en-Brie;0005;22,09
La Queue-en-Brie;0006;13,17
La Queue-en-Brie;0007;22,99
La Queue-en-Brie;0008;16,31
Rungis;0001;14,41
Rungis;0002;12,23
Rungis;0003;11,79
Rungis;0004;12,45
Saint-Mandé;0001;20,98
Saint-Mandé;0002;14,66
Saint-Mandé;0003;19,20
Saint-Mandé;0004;16,22
Saint-Mandé;0005;16,40
Saint-Mandé;0006;16,12
Saint-Mandé;0007;19,90
Saint-Mandé;0008;19,59
Saint-Mandé;0009;16,80
Saint-Mandé;0010;17,38
Saint-Mandé;0011;19,48
Saint-Mandé;0012;15,78
Saint-Mandé;0013;24,66
Saint-Mandé;0014;18,08
Saint-Mandé;0015;18,09
Saint-Mandé;0016;16,44
Saint-Maur-des-Fossés;0001;16,67
Saint-Maur-des-Fossés;0002;14,81
Saint-Maur-des-Fossés;0003;15,16
Saint-Maur-des-Fossés;0004;18,59
Saint-Maur-des-Fossés;0005;15,51
Saint-Maur-des-Fossés;0006;14,84
Saint-Maur-des-Fossés;0007;14,85
Saint-Maur-des-Fossés;0008;15,24
Saint-Maur-des-Fossés;0009;17,22
Saint-Maur-des-Fossés;0010;14,06
Saint-Maur-des-Fossés;0011;15,14
Saint-Maur-des-Fossés;0012;14,51
Saint-Maur-des-Fossés;0013;15,15
Saint-Maur-des-Fossés;0014;15,72
Saint-Maur-des-Fossés;0015;11,84
Saint-Maur-des-Fossés;0016;15,21
Saint-Maur-des-Fossés;0017;16,61
Saint-Maur-des-Fossés;0018;15,68
Saint-Maur-des-Fossés;0019;13,66
Saint-Maur-des-Fossés;0020;19,57
Saint-Maur-des-Fossés;0021;17,78
Saint-Maur-des-Fossés;0022;16,40
Saint-Maur-des-Fossés;0023;14,34
Saint-Maur-des-Fossés;0024;18,36
Saint-Maur-des-Fossés;0025;21,90
Saint-Maur-des-Fossés;0026;14,47
Saint-Maur-des-Fossés;0027;12,08
Saint-Maur-des-Fossés;0028;16,68
Saint-Maur-des-Fossés;0029;14,77
Saint-Maur-des-Fossés;0030;14,63
Saint-Maur-des-Fossés;0031;17,75
Saint-Maur-des-Fossés;0032;13,16
Saint-Maur-des-Fossés;0033;15,79
Saint-Maur-des-Fossés;0034;13,86
Saint-Maur-des-Fossés;0035;20,80
Saint-Maur-des-Fossés;0036;12,00
Saint-Maur-des-Fossés;0037;27,50
Saint-Maur-des-Fossés;0038;18,32
Saint-Maur-des-Fossés;0039;14,15
Saint-Maur-des-Fossés;0040;16,86
Saint-Maur-des-Fossés;0041;16,70
Saint-Maur-des-Fossés;0042;18,86
Saint-Maur-des-Fossés;0043;20,58
Saint-Maur-des-Fossés;0044;17,05
Saint-Maur-des-Fossés;0045;14,79
Saint-Maur-des-Fossés;0046;16,73
Saint-Maur-des-Fossés;0047;17,68
Saint-Maur-des-Fossés;0048;14,42
Saint-Maur-des-Fossés;0049;18,54
Saint-Maur-des-Fossés;0050;18,22
Saint-Maur-des-Fossés;0051;13,27
Saint-Maur-des-Fossés;0052;13,33
Saint-Maur-des-Fossés;0053;16,05
Saint-Maur-des-Fossés;0054;13,92
Saint-Maurice;0001;22,32
Saint-Maurice;0002;22,45
Saint-Maurice;0003;11,76
Saint-Maurice;0004;16,61
Saint-Maurice;0005;13,44
Saint-Maurice;0006;17,51
Saint-Maurice;0007;17,35
Saint-Maurice;0008;16,17
Saint-Maurice;0009;18,88
Santeny;0001;16,72
Santeny;0002;12,80
Santeny;0003;15,82
Sucy-en-Brie;0001;14,00
Sucy-en-Brie;0002;13,20
Sucy-en-Brie;0003;13,89
Sucy-en-Brie;0004;16,44
Sucy-en-Brie;0005;13,80
Sucy-en-Brie;0006;27,60
Sucy-en-Brie;0007;18,71
Sucy-en-Brie;0008;12,39
Sucy-en-Brie;0009;25,94
Sucy-en-Brie;0010;12,04
Sucy-en-Brie;0011;16,56
Sucy-en-Brie;0012;12,47
Sucy-en-Brie;0013;15,55
Sucy-en-Brie;0014;14,44
Sucy-en-Brie;0015;18,61
Sucy-en-Brie;0016;15,85
Sucy-en-Brie;0017;10,17
Sucy-en-Brie;0018;13,36
Thiais;0001;19,52
Thiais;0002;18,50
Thiais;0003;18,65
Thiais;0004;28,23
Thiais;0005;22,48
Thiais;0006;21,57
Thiais;0007;27,32
Thiais;0008;27,48
Thiais;0009;20,78
Thiais;0010;19,82
Thiais;0011;22,79
Thiais;0012;18,57
Thiais;0013;15,93
Valenton;0001;27,03
Valenton;0002;31,28
Valenton;0003;29,02
Valenton;0004;31,09
Valenton;0005;33,10
Valenton;0006;23,51
Valenton;0007;15,85
Villecresnes;0001;14,15
Villecresnes;0002;16,70
Villecresnes;0003;16,18
Villecresnes;0004;13,56
Villecresnes;0005;13,63
Villecresnes;0006;16,02
Villecresnes;0007;21,42
Villecresnes;0008;11,97
Villejuif;0001;26,58
Villejuif;0002;18,57
Villejuif;0003;23,53
Villejuif;0004;19,82
Villejuif;0005;27,51
Villejuif;0006;22,58
Villejuif;0007;25,78
Villejuif;0008;30,75
Villejuif;0009;26,62
Villejuif;0010;25,78
Villejuif;0011;33,96
Villejuif;0012;33,52
Villejuif;0013;31,49
Villejuif;0014;29,52
Villejuif;0015;35,04
Villejuif;0016;20,83
Villejuif;0017;27,77
Villejuif;0018;24,82
Villejuif;0019;27,27
Villejuif;0020;21,88
Villejuif;0021;24,69
Villejuif;0022;24,54
Villejuif;0023;28,43
Villejuif;0024;18,54
Villejuif;0025;23,69
Villejuif;0026;21,31
Villejuif;0027;31,83
Villejuif;0028;32,77
Villejuif;0029;27,78
Villejuif;0030;34,14
Villejuif;0031;23,31
Villejuif;0032;27,75
Villejuif;0033;30,34
Villejuif;0034;28,45
Villeneuve-le-Roi;0001;32,41
Villeneuve-le-Roi;0002;27,81
Villeneuve-le-Roi;0003;29,05
Villeneuve-le-Roi;0004;23,88
Villeneuve-le-Roi;0005;20,51
Villeneuve-le-Roi;0006;22,35
Villeneuve-le-Roi;0007;22,91
Villeneuve-le-Roi;0008;21,02
Villeneuve-le-Roi;0009;22,38
Villeneuve-le-Roi;0010;30,14
Villeneuve-le-Roi;0011;27,12
Villeneuve-le-Roi;0012;23,16
Villeneuve-Saint-Georges;0001;25,80
Villeneuve-Saint-Georges;0002;30,27
Villeneuve-Saint-Georges;0003;34,59
Villeneuve-Saint-Georges;0004;25,10
Villeneuve-Saint-Georges;0005;19,96
Villeneuve-Saint-Georges;0006;25,64
Villeneuve-Saint-Georges;0007;30,09
Villeneuve-Saint-Georges;0008;27,50
Villeneuve-Saint-Georges;0009;28,12
Villeneuve-Saint-Georges;0010;24,11
Villeneuve-Saint-Georges;0011;22,90
Villeneuve-Saint-Georges;0012;29,45
Villeneuve-Saint-Georges;0013;25,34
Villeneuve-Saint-Georges;0014;32,59
Villiers-sur-Marne;0001;21,32
Villiers-sur-Marne;0002;18,89
Villiers-sur-Marne;0003;18,66
Villiers-sur-Marne;0004;18,14
Villiers-sur-Marne;0005;31,67
Villiers-sur-Marne;0006;33,06
Villiers-sur-Marne;0007;25,13
Villiers-sur-Marne;0008;20,99
Villiers-sur-Marne;0009;18,77
Villiers-sur-Marne;0010;16,92
Villiers-sur-Marne;0011;16,84
Villiers-sur-Marne;0012;18,03
Villiers-sur-Marne;0013;16,89
Villiers-sur-Marne;0014;20,15
Villiers-sur-Marne;0015;18,49
Villiers-sur-Marne;0016;18,26
Villiers-sur-Marne;0017;19,62
Villiers-sur-Marne;0018;21,81
Vincennes;0001;12,04
Vincennes;0002;11,80
Vincennes;0003;12,26
Vincennes;0004;13,31
Vincennes;0005;12,74
Vincennes;0006;12,70
Vincennes;0007;14,31
Vincennes;0008;13,95
Vincennes;0009;16,69
Vincennes;0010;13,17
Vincennes;0011;19,21
Vincennes;0012;17,41
Vincennes;0013;15,79
Vincennes;0014;16,76
Vincennes;0015;18,38
Vincennes;0016;12,59
Vincennes;0017;14,02
Vincennes;0018;11,23
Vincennes;0019;13,22
Vincennes;0020;14,94
Vincennes;0021;15,48
Vincennes;0022;14,55
Vincennes;0023;18,32
Vincennes;0024;15,93
Vincennes;0025;14,75
Vincennes;0026;14,42
Vincennes;0027;12,35
Vincennes;0028;13,62
Vincennes;0029;12,47
Vincennes;0030;12,39
Vincennes;0031;11,86
Vitry-sur-Seine;0001;35,58
Vitry-sur-Seine;0002;31,85
Vitry-sur-Seine;0003;33,02
Vitry-sur-Seine;0004;37,11
Vitry-sur-Seine;0005;36,88
Vitry-sur-Seine;0006;23,61
Vitry-sur-Seine;0007;32,59
Vitry-sur-Seine;0008;24,42
Vitry-sur-Seine;0009;24,57
Vitry-sur-Seine;0010;26,93
Vitry-sur-Seine;0011;31,73
Vitry-sur-Seine;0012;22,80
Vitry-sur-Seine;0013;23,17
Vitry-sur-Seine;0014;29,11
Vitry-sur-Seine;0015;29,39
Vitry-sur-Seine;0017;31,37
Vitry-sur-Seine;0018;29,21
Vitry-sur-Seine;0019;26,92
Vitry-sur-Seine;0020;21,41
Vitry-sur-Seine;0021;28,17
Vitry-sur-Seine;0022;24,95
Vitry-sur-Seine;0023;31,16
Vitry-sur-Seine;0024;29,91
Vitry-sur-Seine;0025;33,09
Vitry-sur-Seine;0026;37,27
Vitry-sur-Seine;0030;17,97
Vitry-sur-Seine;0031;27,64
Vitry-sur-Seine;0032;19,14
Vitry-sur-Seine;0033;30,96
Vitry-sur-Seine;0034;22,03
Vitry-sur-Seine;0035;26,95
Vitry-sur-Seine;0036;18,95
Vitry-sur-Seine;0037;19,71
Vitry-sur-Seine;0041;25,83
Vitry-sur-Seine;0042;32,78
Vitry-sur-Seine;0043;29,10
Vitry-sur-Seine;0044;33,73
Vitry-sur-Seine;0045;26,26
Vitry-sur-Seine;0046;22,46
Vitry-sur-Seine;0047;27,40
Vitry-sur-Seine;0048;24,95
Vitry-sur-Seine;0049;25,27
Vitry-sur-Seine;0050;23,65
Vitry-sur-Seine;0051;19,78
Vitry-sur-Seine;0052;21,43
Vitry-sur-Seine;0053;25,00
Vitry-sur-Seine;0054;25,16
Vitry-sur-Seine;0055;23,60
Vitry-sur-Seine;0056;25,06
Vitry-sur-Seine;0057;21,44
